l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,length_m,r,x,c,i_th_max,V_base_kV_line,Z_base_ohms_line,x_pu,I_th_max_kA,P_th_max_MVA_line,P_th_max_pu_line
694.0,440,441,220000.0,3.0,1.6,50.0,1719.0,0.077928,0.497024,17.8618,4.25178,220.0,484.0,0.001026909090909091,0.00425178,1.6201457761731441,0.01620145776173144
695.0,162,441,220000.0,3.0,1.6,50.0,29538.0,1.4235599999999995,9.426944,338.78080000000006,68.62518,220.0,484.0,0.01947715702479339,0.06862518,26.1497056564831,0.261497056564831
696.0,136,441,220000.0,3.0,1.8,50.0,7656.0,0.373464,2.497088,89.7391,18.29568,220.0,484.0,0.005159272727272728,0.01829568,6.9715904101847865,0.06971590410184786
697.0,183,442,220000.0,3.0,2.4,50.0,21120.0,0.758684,6.751808,242.6431,65.94640000000001,220.0,484.0,0.01395001652892562,0.06594640000000002,25.12895338277725,0.2512895338277725
698.0,150,442,220000.0,3.0,2.4,50.0,22758.0,0.819704,7.297280000000001,262.246,71.30968,220.0,484.0,0.015077024793388431,0.07130968,27.172637542925205,0.27172637542925204
699.0,175,442,220000.0,3.0,2.0,50.0,3463.0,0.127216,1.017728,36.5746,8.26904,220.0,484.0,0.0021027438016528923,0.00826904,3.1509274301602566,0.031509274301602566
700.0,443,444,220000.0,3.0,2.0,50.0,100.0,0.004,0.032,1.15,0.26,220.0,484.0,6.611570247933885e-05,0.00026000000000000003,0.09907330619293979,0.000990733061929398
701.0,147,444,220000.0,3.0,2.0,50.0,12128.0,0.48512,3.88096,139.472,31.5328,220.0,484.0,0.008018512396694214,0.0315328,12.015610575079736,0.12015610575079735
702.0,146,444,220000.0,3.0,2.0,50.0,8449.0,0.33796,2.70368,97.1635,21.9674,220.0,484.0,0.005586115702479339,0.0219674,8.370703640241482,0.08370703640241482
703.0,106,445,380000.0,3.0,4.0,50.0,14875.0,0.092969,3.71875,203.7875,154.7,380.0,1444.0,0.0025753116343490306,0.15469999999999998,101.820338773744,1.01820338773744
704.0,87,445,380000.0,3.0,4.0,50.0,42332.0,0.264575,10.583,579.9484,440.2528,380.0,1444.0,0.007328947368421053,0.4402528,289.76528275429456,2.8976528275429456
705.0,162,445,380000.0,3.0,4.0,50.0,12433.0,0.077706,3.10825,170.3321,129.3032,380.0,1444.0,0.0021525277008310247,0.1293032,85.10469055287122,0.8510469055287122
706.0,446,447,220000.0,3.0,2.0,50.0,797.0,0.03188,0.25504,9.1655,2.0722,220.0,484.0,0.0005269421487603305,0.0020722,0.78961425035773,0.0078961425035773
707.0,287,447,220000.0,3.0,2.0,50.0,33866.0,1.35464,10.83712,389.459,88.0516,220.0,484.0,0.022390743801652895,0.0880516,33.55216587530098,0.33552165875300977
708.0,2,447,220000.0,3.0,2.0,50.0,42719.0,1.70876,13.67008,491.2685,111.0694,220.0,484.0,0.02824396694214876,0.1110694,42.32312567256194,0.42323125672561945
709.0,255,449,220000.0,3.0,1.0,50.0,28123.0,2.24984,8.99936,323.4145,36.5599,220.0,484.0,0.01859371900826446,0.0365599,13.931192950320225,0.13931192950320226
710.0,448,449,220000.0,3.0,1.0,50.0,1188.0,0.09504,0.38016,13.662,1.5444,220.0,484.0,0.0007854545454545455,0.0015444,0.5884954387860623,0.0058849543878606225
711.0,154,449,220000.0,3.0,1.0,50.0,18477.0,1.47816,5.91264,212.4855,24.0201,220.0,484.0,0.012216198347107438,0.0240201,9.15288739263474,0.0915288739263474
712.0,231,450,220000.0,3.0,1.8,50.0,7273.0,0.347904,2.2926080000000004,82.39059999999999,16.634279999999997,220.0,484.0,0.004736793388429753,0.016634279999999998,6.3385119836119,0.063385119836119
713.0,66,450,220000.0,3.0,2.0,50.0,20700.0,0.8271519999999999,6.617215999999999,237.80620000000005,53.764880000000005,220.0,484.0,0.01367193388429752,0.05376488000000001,20.487170841025634,0.20487170841025634
714.0,68,450,220000.0,3.0,2.0,50.0,37803.0,1.951764,12.053632000000002,433.1774,98.37672,220.0,484.0,0.024904198347107442,0.09837672,37.48656501083501,0.3748656501083501
715.0,231,450,220000.0,3.0,2.0,50.0,7273.0,0.29092,2.32736,83.6395,18.9098,220.0,484.0,0.004808595041322314,0.0189098,7.20560155941251,0.0720560155941251
716.0,66,450,220000.0,3.0,2.0,50.0,20558.0,0.82232,6.57856,236.417,53.4508,220.0,484.0,0.01359206611570248,0.0534508,20.36749028714456,0.2036749028714456
717.0,68,450,220000.0,3.0,2.0,50.0,37803.0,1.51212,12.09696,434.7345,98.2878,220.0,484.0,0.02499371900826446,0.09828780000000001,37.452681940117024,0.3745268194011702
718.0,215,452,380000.0,3.0,4.0,50.0,13170.0,0.082313,3.2925,180.429,136.968,380.0,1444.0,0.002280124653739612,0.13696799999999998,90.1495033042157,0.901495033042157
719.0,451,452,380000.0,3.0,4.0,50.0,60.0,0.000375,0.015,0.822,0.624,380.0,1444.0,1.038781163434903e-05,0.000624,0.41070388749073217,0.004107038874907321
720.0,89,452,380000.0,3.0,4.0,50.0,38131.0,0.238319,9.53275,522.3947,396.5624,380.0,1444.0,0.0066016274238227144,0.39656240000000004,261.0091655651518,2.610091655651518
721.0,132,453,380000.0,3.0,4.0,50.0,4089.0,0.025556,1.02225,56.0193,42.5256,380.0,1444.0,0.0007079293628808865,0.0425256,27.989469932493392,0.27989469932493394
722.0,106,453,380000.0,3.0,4.0,50.0,1127.0,0.007044,0.28175,15.4399,11.7208,380.0,1444.0,0.00019511772853185596,0.0117208,7.714388020034252,0.07714388020034252
723.0,245,453,380000.0,3.0,4.0,50.0,243.0,0.001519,0.06075,3.3291,2.5272,380.0,1444.0,4.207063711911357e-05,0.0025272000000000003,1.6633507443374653,0.01663350744337465
724.0,220,455,220000.0,3.0,1.0,50.0,13340.0,1.0672,4.2688,153.41,17.342,220.0,484.0,0.008819834710743801,0.017342,6.608189523069083,0.06608189523069083
725.0,454,455,220000.0,3.0,1.0,50.0,5244.0,0.41952,1.67808,60.306,6.8172,220.0,484.0,0.003467107438016529,0.0068172,2.5977020883788806,0.025977020883788806
726.0,250,455,220000.0,3.0,1.0,50.0,30649.0,2.45192,9.80768,352.4635,39.8437,220.0,484.0,0.02026380165289256,0.039843699999999996,15.182488807537053,0.15182488807537053
727.0,250,455,220000.0,3.0,1.0,50.0,30650.0,2.452,9.808,352.475,39.845,220.0,484.0,0.020264462809917356,0.039845,15.18298417406802,0.1518298417406802
728.0,454,455,220000.0,3.0,1.0,50.0,5244.0,0.41952,1.67808,60.306,6.8172,220.0,484.0,0.003467107438016529,0.0068172,2.5977020883788806,0.025977020883788806
729.0,6,455,220000.0,3.0,1.0,50.0,61001.0,4.88008,19.52032,701.5115,79.3013,220.0,484.0,0.04033123966942149,0.07930129999999999,30.217853755377593,0.30217853755377594
730.0,254,457,220000.0,3.0,1.4,50.0,132611.0,6.808752,38.28352,1375.814,245.29596,220.0,484.0,0.07909818181818182,0.24529596,93.47031443450426,0.9347031443450426
731.0,310,457,220000.0,3.0,2.4,50.0,148.0,0.00496,0.049408,1.7756,0.55952,220.0,484.0,0.00010208264462809918,0.00055952,0.2132057549272064,0.0021320575492720637
732.0,456,457,220000.0,3.0,2.4,50.0,127.0,0.00496,0.049408,1.7756,0.55952,220.0,484.0,0.00010208264462809918,0.00055952,0.2132057549272064,0.0021320575492720637
733.0,292,458,380000.0,3.0,4.0,50.0,76460.0,0.477875,19.115,1047.502,795.184,380.0,1444.0,0.01323753462603878,0.795184,523.373653959023,5.233736539590231
734.0,3,458,380000.0,3.0,4.0,50.0,1614.0,0.010088,0.4035,22.1118,16.7856,380.0,1444.0,0.0002794321329639889,0.016785599999999998,11.047934573500694,0.11047934573500694
735.0,206,458,380000.0,3.0,4.0,50.0,856.0,0.00535,0.214,11.7272,8.9024,380.0,1444.0,0.0001481994459833795,0.0089024,5.859375461534445,0.058593754615344454
736.0,459,460,220000.0,3.0,2.0,50.0,8555.0,0.3422,2.7376,98.3825,22.243,220.0,484.0,0.005656198347107438,0.022243,8.475721344805997,0.08475721344805998
737.0,283,460,220000.0,3.0,2.0,50.0,793.0,0.03172,0.25376,9.1195,2.0618,220.0,484.0,0.0005242975206611569,0.0020618,0.7856513181100124,0.007856513181100123
738.0,77,460,220000.0,3.0,2.0,50.0,15448.0,0.61792,4.94336,177.652,40.1648,220.0,484.0,0.010213553719008265,0.0401648,15.304844340685337,0.15304844340685336
739.0,290,461,220000.0,3.0,2.0,50.0,29267.0,1.17068,9.36544,336.5705,76.0942,220.0,484.0,0.0193500826446281,0.0760942,28.995784523487686,0.28995784523487683
740.0,289,461,220000.0,3.0,2.0,50.0,8464.0,0.33856,2.70848,97.336,22.0064,220.0,484.0,0.0055960330578512405,0.0220064,8.385564636170422,0.08385564636170421
741.0,288,461,220000.0,3.0,2.0,50.0,1433.0,0.05732,0.45856,16.4795,3.7258,220.0,484.0,0.0009474380165289257,0.0037258,1.419720477744827,0.014197204777448269
742.0,306,463,380000.0,3.0,4.0,50.0,50233.0,0.313956,12.55825,688.1921,522.4232,380.0,1444.0,0.008696849030470914,0.5224232,343.84813967203246,3.4384813967203245
743.0,462,463,380000.0,3.0,4.0,50.0,43.0,0.000269,0.01075,0.5891,0.4472,380.0,1444.0,7.444598337950138e-06,0.0004472,0.2943377860350247,0.002943377860350247
744.0,242,463,380000.0,3.0,4.0,50.0,30408.0,0.19005,7.602,416.5896,316.2432,380.0,1444.0,0.005264542936288089,0.3162432,208.14473018030304,2.0814473018030304
745.0,464,466,220000.0,3.0,2.0,50.0,42986.0,1.71944,13.75552,494.339,111.7636,220.0,484.0,0.028420495867768597,0.11176359999999999,42.58765140009709,0.4258765140009709
746.0,306,466,220000.0,3.0,2.0,50.0,37574.0,1.50296,12.02368,432.101,97.6924,220.0,484.0,0.024842314049586776,0.09769240000000001,37.2258040689352,0.372258040689352
747.0,465,466,220000.0,3.0,2.0,50.0,117.0,0.00468,0.03744,1.3455,0.3042,220.0,484.0,7.735537190082645e-05,0.0003042,0.11591576824573954,0.0011591576824573954
748.0,467,469,380000.0,6.0,3.0,50.0,4547.0,0.018946,1.13675,62.2939,70.9332,380.0,1444.0,0.0007872229916897507,0.0709332,46.68676441050898,0.4668676441050898
749.0,268,469,380000.0,6.0,3.0,50.0,26181.0,0.109088,6.54525,358.6797,408.4236,380.0,1444.0,0.0045327216066481995,0.4084236,268.81596195987146,2.6881596195987147
750.0,468,469,380000.0,6.0,3.0,50.0,17635.0,0.073479,4.40875,241.5995,275.106,380.0,1444.0,0.003053150969529086,0.275106,181.06907639747655,1.8106907639747656
751.0,410,470,380000.0,3.0,2.8,50.0,31831.0,0.29726,7.9171,433.85708000000005,296.66104,380.0,1444.0,0.00548275623268698,0.29666104,195.25615768436472,1.9525615768436473
752.0,54,470,380000.0,3.0,3.2,50.0,7598.0,0.0732822,1.90825,104.5721,75.73852000000001,380.0,1444.0,0.0013215027700831025,0.07573852,49.84952659742719,0.4984952659742719
753.0,402,470,380000.0,3.0,4.0,50.0,2205.0,0.0111333999999999,0.5155000000000001,28.2494,33.11984,380.0,1444.0,0.0003569944598337951,0.033119840000000005,21.798793335049762,0.21798793335049763
754.0,471,472,380000.0,6.0,4.0,50.0,261.0,0.001284,0.05135,2.81398,2.1361600000000003,380.0,1444.0,3.556094182825485e-05,0.0021361600000000002,1.4059763081766066,0.014059763081766066
755.0,3,472,380000.0,6.0,3.8,50.0,29051.0,0.1754558,7.2672,398.24256,348.73124,380.0,1444.0,0.005032686980609418,0.34873124,229.52768582926845,2.2952768582926844
756.0,294,472,380000.0,6.0,4.0,50.0,28185.0,0.177504,7.100150000000001,389.08822,295.36624,380.0,1444.0,0.004917001385041552,0.29536624,194.40394711782145,1.9440394711782145
757.0,227,473,380000.0,3.0,4.0,50.0,40726.0,0.2025483999999999,10.1238,554.7842400000001,589.37008,380.0,1444.0,0.007010941828254847,0.58937008,387.91119074795483,3.8791119074795484
758.0,383,473,380000.0,3.0,3.8,50.0,26420.0,0.1359244,6.5232,357.47135999999995,352.66296,380.0,1444.0,0.004517451523545706,0.35266296,232.11546257369966,2.3211546257369964
759.0,382,473,380000.0,3.0,4.0,50.0,177.0,0.001284,0.05135,2.81398,2.1361600000000003,380.0,1444.0,3.556094182825485e-05,0.0021361600000000002,1.4059763081766066,0.014059763081766066
760.0,378,476,220000.0,9.0,2.4,50.0,21038.0,0.758684,6.751808,242.6431,65.9464,220.0,484.0,0.01395001652892562,0.0659464,25.128953382777244,0.2512895338277724
761.0,474,476,220000.0,9.0,1.8,50.0,770.0,0.038376,0.2531839999999999,9.0988,2.10912,220.0,484.0,0.0005231074380165287,0.00210912,0.8036826598371274,0.008036826598371273
762.0,475,476,220000.0,9.0,2.4,50.0,661.0,0.0205839999999999,0.196608,7.065599999999999,2.1164,220.0,484.0,0.00040621487603305785,0.0021164,0.8064567124105297,0.008064567124105297
763.0,477,479,220000.0,12.0,2.0,50.0,3315.0,0.126104,1.008832,36.2549,8.19676,220.0,484.0,0.0020843636363636364,0.008196759999999999,3.123385051038619,0.03123385051038619
764.0,225,479,220000.0,12.0,2.0,50.0,897.0,0.03336,0.289088,10.3891,2.70972,220.0,484.0,0.0005972892561983471,0.00270972,1.0325419971428185,0.010325419971428185
765.0,478,479,220000.0,12.0,2.4,50.0,488.0,0.018088,0.17664,6.348,1.95416,220.0,484.0,0.0003649586776859504,0.00195416,0.7446349693461353,0.007446349693461352
